x,y,z
-418.828,79.8895,193.018
-418.964,79.8876,193.02
-419.1,79.8858,193.022
-419.236,79.884,193.024
-419.371,79.8822,193.026
-419.507,79.8803,193.028
-419.643,79.8785,193.03
-419.779,79.8767,193.032
-419.915,79.8748,193.034
-420.051,79.873,193.036
-420.187,79.8712,193.038
-420.322,79.8694,193.04
-420.458,79.8675,193.042
-420.594,79.8657,193.044
-420.73,79.8639,193.046
-420.866,79.862,193.048
-421.002,79.8602,193.051
-421.138,79.8584,193.053
-421.274,79.8566,193.055
-421.41,79.8547,193.057
-421.546,79.8529,193.059
-421.682,79.8511,193.061
-421.819,79.8493,193.063
-421.955,79.8474,193.065
-422.091,79.8456,193.067
-422.227,79.8438,193.07
-422.363,79.842,193.072
-422.499,79.8402,193.074
-422.636,79.8384,193.076
-422.772,79.8365,193.078
-422.908,79.8347,193.081
-423.044,79.8329,193.083
-423.181,79.8311,193.085
-423.317,79.8293,193.087
-423.453,79.8275,193.089
-423.59,79.8257,193.092
-423.726,79.8239,193.094
-423.863,79.8221,193.096
-423.999,79.8203,193.099
-424.136,79.8185,193.101
-424.272,79.8166,193.103
-424.409,79.8148,193.105
-424.546,79.813,193.108
-424.682,79.8112,193.11
-424.819,79.8094,193.112
-424.956,79.8076,193.115
-425.093,79.8058,193.117
-425.23,79.804,193.12
-425.366,79.8022,193.122
-425.503,79.8003,193.124
-425.64,79.7985,193.127
-425.777,79.7967,193.129
-425.914,79.7949,193.131
-426.051,79.7931,193.134
-426.188,79.7913,193.136
-426.325,79.7895,193.139
-426.463,79.7877,193.141
-426.6,79.7859,193.143
-426.737,79.7841,193.146
-426.874,79.7823,193.148
-427.011,79.7805,193.15
-427.149,79.7787,193.153
-427.286,79.7769,193.155
-427.424,79.7751,193.158
-427.561,79.7733,193.16
-427.699,79.7715,193.162
-427.836,79.7697,193.165
-427.974,79.7679,193.167
-428.111,79.7661,193.17
-428.249,79.7643,193.172
-428.387,79.7625,193.174
-428.524,79.7607,193.177
-428.662,79.7589,193.179
-428.8,79.7571,193.182
-428.938,79.7553,193.184
-429.075,79.7535,193.186
-429.213,79.7517,193.189
-429.351,79.7499,193.191
-429.489,79.7481,193.194
-429.627,79.7463,193.196
-429.765,79.7445,193.199
-429.903,79.7427,193.201
-430.042,79.7409,193.203
-430.18,79.7391,193.206
-430.318,79.7373,193.208
-430.456,79.7355,193.21
-430.595,79.7337,193.213
-430.733,79.7318,193.215
-430.871,79.73,193.218
-431.01,79.7282,193.22
-431.148,79.7264,193.223
-431.287,79.7246,193.225
-431.425,79.7228,193.227
-431.564,79.721,193.23
-431.703,79.7192,193.232
-431.841,79.7174,193.235
-431.98,79.7156,193.237
-432.119,79.7138,193.239
-432.257,79.712,193.242
-432.396,79.7101,193.244
-432.535,79.7083,193.247
-432.674,79.7065,193.249
-432.813,79.7047,193.252
-432.952,79.7029,193.254
-433.091,79.7011,193.256
-433.23,79.6992,193.259
-433.369,79.6974,193.261
-433.508,79.6956,193.264
-433.647,79.6938,193.266
-433.786,79.692,193.268
-433.926,79.6901,193.271
-434.065,79.6883,193.273
-434.204,79.6865,193.275
-434.344,79.6847,193.278
-434.483,79.6829,193.28
-434.622,79.681,193.283
-434.762,79.6792,193.285
-434.901,79.6774,193.287
-435.041,79.6755,193.29
-435.181,79.6737,193.292
-435.32,79.6719,193.294
-435.46,79.67,193.297
-435.6,79.6682,193.299
-435.739,79.6663,193.301
-435.879,79.6645,193.304
-436.019,79.6627,193.306
-436.159,79.6608,193.309
-436.299,79.659,193.311
-436.439,79.6571,193.313
-436.579,79.6553,193.316
-436.719,79.6534,193.318
-436.859,79.6516,193.32
-436.999,79.6497,193.323
-437.139,79.6479,193.325
-437.279,79.646,193.327
-437.419,79.6441,193.33
-437.56,79.6423,193.332
-437.7,79.6404,193.335
-437.84,79.6386,193.337
-437.981,79.6367,193.339
-438.121,79.6348,193.342
-438.262,79.6329,193.344
-438.402,79.6311,193.346
-438.543,79.6292,193.349
-438.683,79.6273,193.351
-438.824,79.6255,193.354
-438.965,79.6236,193.356
-439.105,79.6217,193.358
-439.246,79.6198,193.361
-439.387,79.6179,193.363
-439.528,79.6161,193.366
-439.668,79.6142,193.368
-439.809,79.6123,193.37
-439.95,79.6104,193.373
-440.091,79.6085,193.375
-440.232,79.6066,193.378
-440.373,79.6047,193.38
-440.514,79.6028,193.382
-440.656,79.601,193.385
-440.797,79.5991,193.387
-440.938,79.5972,193.39
-441.079,79.5953,193.392
-441.221,79.5934,193.394
-441.362,79.5915,193.397
-441.503,79.5896,193.399
-441.645,79.5876,193.402
-441.786,79.5857,193.404
-441.928,79.5838,193.406
-442.069,79.5819,193.409
-442.211,79.58,193.411
-442.352,79.5781,193.414
-442.494,79.5762,193.416
-442.636,79.5742,193.419
-442.777,79.5723,193.421
-442.919,79.5704,193.423
-443.061,79.5685,193.426
-443.203,79.5665,193.428
-443.345,79.5646,193.431
-443.487,79.5627,193.433
-443.629,79.5608,193.436
-443.771,79.5588,193.438
-443.913,79.5569,193.44
-444.055,79.555,193.443
-444.197,79.553,193.445
-444.339,79.5511,193.448
-444.481,79.5492,193.45
-444.623,79.5472,193.452
-444.766,79.5453,193.455
-444.908,79.5433,193.457
-445.05,79.5414,193.46
-445.193,79.5394,193.462
-445.335,79.5375,193.464
-445.478,79.5355,193.467
-445.62,79.5335,193.469
-445.763,79.5316,193.472
-445.905,79.5296,193.474
-446.048,79.5276,193.476
-446.19,79.5257,193.479
-446.333,79.5237,193.481
-446.476,79.5217,193.484
-446.619,79.5198,193.486
-446.761,79.5178,193.488
-446.904,79.5158,193.491
-447.047,79.5138,193.493
-447.19,79.5119,193.496
-447.333,79.5099,193.498
-447.476,79.5079,193.5
-447.619,79.5059,193.503
-447.762,79.5039,193.505
-447.905,79.5019,193.508
-448.048,79.5,193.51
-448.191,79.498,193.512
-448.335,79.496,193.515
-448.478,79.494,193.517
-448.621,79.492,193.52
-448.765,79.49,193.522
-448.908,79.488,193.524
-449.052,79.486,193.527
-449.195,79.4839,193.529
-449.339,79.4819,193.532
-449.482,79.4799,193.534
-449.626,79.4779,193.537
-449.769,79.4759,193.539
-449.913,79.4739,193.541
-450.057,79.4719,193.544
-450.2,79.4699,193.546
-450.344,79.4679,193.549
-450.488,79.4658,193.551
-450.632,79.4638,193.554
-450.776,79.4618,193.556
-450.92,79.4598,193.559
-451.064,79.4578,193.561
-451.208,79.4557,193.564
-451.352,79.4537,193.566
-451.496,79.4517,193.569
-451.64,79.4496,193.571
-451.784,79.4476,193.574
-451.928,79.4456,193.576
-452.073,79.4435,193.579
-452.217,79.4415,193.581
-452.361,79.4395,193.584
-452.506,79.4374,193.587
-452.65,79.4354,193.589
-452.795,79.4333,193.592
-452.939,79.4313,193.594
-453.084,79.4292,193.597
-453.228,79.4272,193.599
-453.373,79.4251,193.602
-453.518,79.4231,193.605
-453.662,79.421,193.607
-453.807,79.419,193.61
-453.952,79.4169,193.612
-454.096,79.4149,193.615
-454.241,79.4128,193.617
-454.386,79.4108,193.62
-454.53,79.4087,193.623
-454.675,79.4066,193.625
-454.82,79.4046,193.628
-454.964,79.4025,193.63
-455.109,79.4005,193.633
-455.254,79.3984,193.635
-455.398,79.3963,193.638
-455.543,79.3943,193.64
-455.688,79.3922,193.643
-455.832,79.3901,193.645
-455.977,79.388,193.648
-456.121,79.386,193.65
-456.266,79.3839,193.653
-456.41,79.3818,193.655
-456.555,79.3797,193.658
-456.699,79.3777,193.66
-456.844,79.3756,193.663
-456.988,79.3735,193.665
-457.132,79.3714,193.668
-457.277,79.3693,193.67
-457.421,79.3672,193.673
-457.565,79.3652,193.675
-457.709,79.3631,193.678
-457.853,79.361,193.68
-457.997,79.3589,193.683
-458.141,79.3568,193.685
-458.285,79.3548,193.688
-458.429,79.3527,193.69
-458.572,79.3506,193.692
-458.716,79.3485,193.695
-458.86,79.3464,193.697
-459.003,79.3443,193.7
-459.146,79.3423,193.702
-459.29,79.3402,193.704
-459.433,79.3381,193.707
-459.576,79.336,193.709
-459.719,79.334,193.712
-459.861,79.3319,193.714
-460.004,79.3298,193.716
-460.147,79.3278,193.719
-460.289,79.3257,193.721
-460.431,79.3236,193.723
-460.573,79.3216,193.726
-460.716,79.3195,193.728
-460.857,79.3174,193.73
-460.999,79.3154,193.733
-461.141,79.3133,193.735
-461.283,79.3112,193.737
-461.424,79.3092,193.74
-461.565,79.3071,193.742
-461.706,79.3051,193.744
-461.847,79.303,193.747
-461.988,79.301,193.749
-462.129,79.2989,193.751
-462.27,79.2969,193.754
-462.41,79.2949,193.756
-462.55,79.2928,193.758
-462.691,79.2908,193.76
-462.831,79.2888,193.763
-462.97,79.2868,193.765
-463.11,79.2847,193.768
-463.25,79.2827,193.77
-463.389,79.2807,193.772
-463.529,79.2787,193.775
-463.668,79.2767,193.777
-463.807,79.2747,193.779
-463.946,79.2727,193.782
-464.085,79.2707,193.784
-464.223,79.2687,193.787
-464.362,79.2667,193.789
-464.5,79.2647,193.791
-464.638,79.2627,193.794
-464.776,79.2607,193.796
-464.914,79.2587,193.798
-465.052,79.2567,193.801
-465.19,79.2547,193.803
-465.327,79.2528,193.806
-465.465,79.2508,193.808
-465.602,79.2488,193.811
-465.739,79.2468,193.813
-465.876,79.2449,193.815
-466.013,79.2429,193.818
-466.15,79.241,193.82
-466.286,79.239,193.823
-466.422,79.237,193.825
-466.559,79.2351,193.828
-466.695,79.2331,193.83
-466.831,79.2312,193.832
-466.967,79.2293,193.835
-467.102,79.2273,193.837
-467.238,79.2254,193.84
-467.373,79.2234,193.842
-467.509,79.2215,193.845
-467.644,79.2196,193.847
-467.779,79.2177,193.85
-467.914,79.2158,193.852
-468.048,79.2139,193.855
-468.183,79.212,193.857
-468.317,79.2101,193.86
-468.452,79.2082,193.862
-468.586,79.2063,193.865
-468.72,79.2044,193.867
-468.854,79.2025,193.869
-468.988,79.2006,193.872
-469.121,79.1987,193.874
-469.255,79.1969,193.877
-469.388,79.195,193.879
-469.521,79.1931,193.882
-469.655,79.1913,193.884
-469.787,79.1894,193.887
-469.92,79.1876,193.889
-470.053,79.1857,193.892
-470.186,79.1839,193.894
-470.318,79.182,193.896
-470.45,79.1802,193.899
-470.582,79.1783,193.901
-470.714,79.1765,193.904
-470.846,79.1747,193.906
-470.978,79.1728,193.909
-471.109,79.171,193.911
-471.241,79.1692,193.913
-471.372,79.1674,193.916
-471.503,79.1656,193.918
-471.634,79.1637,193.921
-471.765,79.1619,193.923
-471.896,79.1602,193.925
-472.027,79.1584,193.928
-472.157,79.1566,193.93
-472.288,79.1548,193.932
-472.418,79.153,193.935
-472.548,79.1512,193.937
-472.678,79.1495,193.94
-472.808,79.1477,193.942
-472.937,79.1459,193.944
-473.067,79.1442,193.947
-473.196,79.1424,193.949
-473.325,79.1407,193.951
-473.455,79.1389,193.954
-473.584,79.1372,193.956
-473.712,79.1355,193.958
-473.841,79.1337,193.961
-473.97,79.132,193.963
-474.098,79.1303,193.965
-474.226,79.1286,193.968
-474.355,79.1268,193.97
-474.483,79.1251,193.972
-474.61,79.1234,193.975
-474.738,79.1217,193.977
-474.866,79.12,193.979
-474.993,79.1184,193.982
-475.12,79.1167,193.984
-475.248,79.115,193.986
-475.375,79.1133,193.989
-475.502,79.1117,193.991
-475.628,79.11,193.993
-475.755,79.1084,193.996
-475.881,79.1067,193.998
-476.008,79.1051,194.0
-476.134,79.1034,194.002
-476.26,79.1018,194.005
-476.386,79.1002,194.007
-476.512,79.0985,194.009
-476.638,79.0969,194.012
-476.763,79.0953,194.014
-476.888,79.0937,194.016
-477.014,79.0922,194.018
-477.139,79.0906,194.021
-477.264,79.089,194.023
-477.389,79.0874,194.025
-477.513,79.0859,194.027
-477.638,79.0843,194.03
-477.762,79.0828,194.032
-477.887,79.0812,194.034
-478.011,79.0797,194.036
-478.135,79.0782,194.039
-478.259,79.0767,194.041
-478.382,79.0751,194.043
-478.506,79.0736,194.045
-478.629,79.0722,194.048
-478.753,79.0707,194.05
-478.876,79.0692,194.052
-478.999,79.0678,194.054
-479.122,79.0663,194.057
-479.245,79.0649,194.059
-479.367,79.0635,194.061
-479.49,79.062,194.063
-479.612,79.0606,194.066
-479.734,79.0592,194.068
-479.856,79.0579,194.07
-479.978,79.0565,194.073
-480.1,79.0551,194.075
-480.222,79.0538,194.077
-480.343,79.0525,194.079
-480.465,79.0511,194.082
-480.586,79.0498,194.084
-480.707,79.0485,194.086
-480.828,79.0472,194.088
-480.949,79.0459,194.091
-481.07,79.0446,194.093
-481.19,79.0434,194.095
-481.311,79.0421,194.097
-481.431,79.0409,194.1
-481.551,79.0396,194.102
-481.671,79.0384,194.104
-481.791,79.0372,194.107
-481.911,79.036,194.109
-482.031,79.0349,194.111
-482.15,79.0337,194.113
-482.27,79.0326,194.116
-482.389,79.0314,194.118
-482.508,79.0303,194.12
-482.627,79.0292,194.122
-482.746,79.0281,194.125
-482.865,79.027,194.127
-482.983,79.026,194.129
-483.102,79.0249,194.131
-483.22,79.0239,194.134
-483.338,79.0229,194.136
-483.456,79.0219,194.138
-483.574,79.0209,194.14
-483.692,79.0199,194.143
-483.81,79.0189,194.145
-483.927,79.018,194.147
-484.045,79.017,194.149
-484.162,79.0161,194.152
-484.279,79.0152,194.154
-484.396,79.0143,194.156
-484.513,79.0134,194.158
-484.63,79.0125,194.161
-484.746,79.0116,194.163
-484.863,79.0108,194.165
-484.979,79.0099,194.167
-485.095,79.0091,194.169
-485.211,79.0083,194.172
-485.327,79.0075,194.174
-485.443,79.0067,194.176
-485.558,79.006,194.178
-485.674,79.0052,194.18
-485.789,79.0045,194.183
-485.904,79.0038,194.185
-486.02,79.0031,194.187
-486.134,79.0024,194.189
-486.249,79.0017,194.191
-486.364,79.001,194.194
-486.479,79.0004,194.196
-486.593,78.9997,194.198
-486.707,78.9991,194.2
-486.821,78.9985,194.202
-486.935,78.9979,194.205
-487.049,78.9974,194.207
-487.163,78.9968,194.209
-487.277,78.9963,194.211
-487.39,78.9958,194.213
-487.503,78.9953,194.215
-487.616,78.9948,194.218
-487.73,78.9943,194.22
-487.842,78.9939,194.222
-487.955,78.9934,194.224
-488.068,78.993,194.226
-488.18,78.9926,194.229
-488.293,78.9922,194.231
-488.405,78.9919,194.233
-488.517,78.9915,194.235
-488.629,78.9912,194.238
-488.741,78.9908,194.24
-488.852,78.9905,194.242
-488.964,78.9902,194.244
-489.075,78.9899,194.246
-489.187,78.9897,194.249
-489.298,78.9894,194.251
-489.409,78.9892,194.253
-489.52,78.989,194.255
-489.63,78.9888,194.258
-489.741,78.9886,194.26
-489.851,78.9885,194.262
-489.962,78.9883,194.264
-490.072,78.9882,194.266
-490.182,78.9881,194.269
-490.292,78.988,194.271
-490.402,78.9879,194.273
-490.511,78.9878,194.275
-490.621,78.9878,194.278
-490.73,78.9878,194.28
-490.839,78.9877,194.282
-490.948,78.9877,194.285
-491.057,78.9878,194.287
-491.166,78.9878,194.289
-491.275,78.9879,194.291
-491.383,78.9879,194.294
-491.492,78.988,194.296
-491.6,78.9881,194.298
-491.708,78.9882,194.301
-491.816,78.9883,194.303
-491.924,78.9885,194.305
-492.032,78.9887,194.307
-492.139,78.9888,194.31
-492.247,78.989,194.312
-492.354,78.9892,194.314
-492.461,78.9894,194.317
-492.568,78.9896,194.319
-492.675,78.9899,194.321
-492.782,78.9901,194.323
-492.888,78.9904,194.326
-492.994,78.9907,194.328
-493.101,78.991,194.33
-493.207,78.9913,194.333
-493.313,78.9916,194.335
-493.419,78.9919,194.337
-493.524,78.9923,194.34
-493.63,78.9927,194.342
-493.735,78.993,194.344
-493.84,78.9934,194.347
-493.945,78.9938,194.349
-494.05,78.9942,194.351
-494.155,78.9946,194.354
-494.26,78.9951,194.356
-494.364,78.9955,194.358
-494.468,78.996,194.361
-494.573,78.9964,194.363
-494.677,78.9969,194.365
-494.78,78.9974,194.368
-494.884,78.9978,194.37
-494.988,78.9984,194.372
-495.091,78.9989,194.375
-495.194,78.9994,194.377
-495.297,78.9999,194.379
-495.4,79.0005,194.382
-495.503,79.001,194.384
-495.605,79.0016,194.386
-495.708,79.0022,194.389
-495.81,79.0028,194.391
-495.912,79.0034,194.393
-496.014,79.004,194.396
-496.116,79.0046,194.398
-496.217,79.0052,194.4
-496.319,79.0059,194.403
-496.42,79.0065,194.405
-496.521,79.0072,194.408
-496.622,79.0078,194.41
-496.723,79.0085,194.412
-496.824,79.0092,194.415
-496.924,79.0099,194.417
-497.024,79.0106,194.419
-497.125,79.0113,194.422
-497.225,79.012,194.424
-497.325,79.0127,194.427
-497.424,79.0135,194.429
-497.524,79.0142,194.431
-497.623,79.015,194.434
-497.723,79.0157,194.436
-497.822,79.0165,194.438
-497.92,79.0173,194.441
-498.019,79.0181,194.443
-498.118,79.019,194.446
-498.216,79.0198,194.448
-498.315,79.0206,194.451
-498.413,79.0215,194.453
-498.511,79.0223,194.455
-498.609,79.0232,194.458
-498.706,79.0241,194.46
-498.804,79.0249,194.463
-498.901,79.0258,194.465
-498.998,79.0268,194.467
-499.095,79.0277,194.47
-499.192,79.0286,194.472
-499.289,79.0296,194.475
-499.386,79.0305,194.477
-499.482,79.0315,194.479
-499.579,79.0325,194.482
-499.675,79.0335,194.484
-499.771,79.0345,194.486
-499.867,79.0356,194.489
-499.962,79.0366,194.491
-500.058,79.0377,194.494
-500.154,79.0387,194.496
-500.249,79.0398,194.498
-500.344,79.0409,194.501
-500.439,79.042,194.503
-500.534,79.0432,194.506
-500.628,79.0443,194.508
-500.723,79.0455,194.51
-500.817,79.0466,194.513
-500.912,79.0478,194.515
-501.006,79.049,194.518
-501.1,79.0502,194.52
-501.194,79.0514,194.522
-501.287,79.0527,194.525
-501.381,79.0539,194.527
-501.474,79.0552,194.529
-501.567,79.0564,194.532
-501.661,79.0577,194.534
-501.754,79.0591,194.536
-501.846,79.0604,194.539
-501.939,79.0617,194.541
-502.032,79.0631,194.543
-502.124,79.0645,194.546
-502.216,79.0659,194.548
-502.308,79.0673,194.55
-502.4,79.0687,194.553
-502.492,79.0702,194.555
-502.584,79.0717,194.558
-502.676,79.0732,194.56
-502.767,79.0747,194.562
-502.858,79.0762,194.565
-502.949,79.0777,194.567
-503.04,79.0793,194.569
-503.131,79.0809,194.572
-503.222,79.0825,194.574
-503.313,79.0841,194.577
-503.403,79.0857,194.579
-503.494,79.0873,194.581
-503.584,79.089,194.584
-503.674,79.0907,194.586
-503.764,79.0924,194.588
-503.854,79.0941,194.591
-503.944,79.0958,194.593
-504.033,79.0975,194.596
-504.123,79.0993,194.598
-504.212,79.101,194.6
-504.301,79.1028,194.603
-504.39,79.1046,194.605
-504.479,79.1064,194.607
-504.568,79.1082,194.61
-504.657,79.1101,194.612
-504.745,79.1119,194.614
-504.833,79.1138,194.617
-504.922,79.1157,194.619
-505.01,79.1176,194.622
-505.098,79.1195,194.624
-505.186,79.1214,194.626
-505.273,79.1234,194.629
-505.361,79.1253,194.631
-505.448,79.1273,194.633
-505.536,79.1293,194.636
-505.623,79.1313,194.638
-505.71,79.1333,194.64
-505.797,79.1353,194.643
-505.884,79.1374,194.645
-505.97,79.1394,194.648
-506.057,79.1415,194.65
-506.143,79.1435,194.652
-506.229,79.1456,194.655
-506.316,79.1477,194.657
-506.402,79.1498,194.659
-506.487,79.1519,194.662
-506.573,79.154,194.664
-506.659,79.1562,194.666
-506.744,79.1583,194.669
-506.83,79.1605,194.671
-506.915,79.1627,194.674
-507.0,79.1649,194.676
-507.085,79.1671,194.678
-507.169,79.1693,194.681
-507.254,79.1715,194.683
-507.339,79.1737,194.685
-507.423,79.176,194.688
-507.507,79.1783,194.69
-507.591,79.1805,194.693
-507.675,79.1828,194.695
-507.759,79.1851,194.697
-507.843,79.1874,194.7
-507.926,79.1897,194.702
-508.01,79.1921,194.704
-508.093,79.1944,194.707
-508.176,79.1968,194.709
-508.259,79.1992,194.712
-508.342,79.2016,194.714
-508.425,79.204,194.716
-508.507,79.2064,194.719
-508.59,79.2089,194.721
-508.672,79.2113,194.724
-508.755,79.2138,194.726
-508.837,79.2163,194.728
-508.919,79.2188,194.731
-509.0,79.2213,194.733
-509.082,79.2239,194.736
-509.164,79.2264,194.738
-509.245,79.229,194.74
-509.326,79.2316,194.743
-509.408,79.2343,194.745
-509.489,79.2369,194.748
-509.569,79.2396,194.75
-509.65,79.2422,194.752
-509.731,79.2449,194.755
-509.811,79.2477,194.757
-509.892,79.2504,194.76
-509.972,79.2532,194.762
-510.052,79.256,194.765
-510.132,79.2588,194.767
-510.212,79.2616,194.77
-510.292,79.2644,194.772
-510.371,79.2673,194.774
-510.451,79.2702,194.777
-510.53,79.2731,194.779
-510.609,79.276,194.782
-510.688,79.279,194.784
-510.767,79.282,194.787
-510.846,79.285,194.789
-510.925,79.288,194.791
-511.003,79.291,194.794
-511.082,79.2941,194.796
-511.16,79.2972,194.799
-511.238,79.3003,194.801
-511.316,79.3034,194.804
-511.394,79.3066,194.806
-511.472,79.3098,194.809
-511.549,79.313,194.811
-511.627,79.3162,194.813
-511.704,79.3194,194.816
-511.781,79.3227,194.818
-511.858,79.3259,194.821
-511.935,79.3292,194.823
-512.012,79.3325,194.825
-512.089,79.3359,194.828
-512.165,79.3392,194.83
-512.242,79.3426,194.833
-512.318,79.346,194.835
-512.394,79.3495,194.837
-512.47,79.3529,194.84
-512.546,79.3564,194.842
-512.622,79.3599,194.845
-512.697,79.3634,194.847
-512.773,79.367,194.85
-512.848,79.3706,194.852
-512.923,79.3742,194.854
-512.998,79.3778,194.857
-513.073,79.3814,194.859
-513.147,79.3851,194.862
-513.222,79.3888,194.864
-513.296,79.3925,194.866
-513.37,79.3963,194.869
-513.445,79.4001,194.871
-513.518,79.4039,194.874
-513.592,79.4077,194.876
-513.666,79.4116,194.878
-513.74,79.4155,194.881
-513.813,79.4194,194.883
-513.887,79.4234,194.885
-513.96,79.4274,194.888
-514.033,79.4314,194.89
-514.106,79.4355,194.892
-514.179,79.4397,194.895
-514.252,79.4438,194.897
-514.324,79.4481,194.899
-514.397,79.4523,194.902
-514.469,79.4566,194.904
-514.542,79.461,194.906
-514.614,79.4655,194.908
-514.686,79.4699,194.911
-514.758,79.4745,194.913
-514.83,79.4791,194.915
-514.902,79.4837,194.918
-514.974,79.4885,194.92
-515.045,79.4932,194.922
-515.117,79.4981,194.925
-515.188,79.503,194.927
-515.26,79.5079,194.929
-515.331,79.513,194.932
-515.402,79.518,194.934
-515.474,79.5232,194.936
-515.544,79.5284,194.938
-515.615,79.5337,194.941
-515.686,79.5391,194.943
-515.757,79.5446,194.945
-515.828,79.5501,194.948
-515.898,79.5557,194.95
-515.969,79.5614,194.952
-516.039,79.5672,194.955
-516.109,79.573,194.957
-516.18,79.5789,194.959
-516.25,79.5849,194.962
-516.32,79.591,194.964
-516.39,79.5972,194.966
-516.46,79.6035,194.969
-516.53,79.6099,194.971
-516.6,79.6163,194.973
-516.669,79.6229,194.976
-516.739,79.6296,194.978
-516.809,79.6363,194.98
-516.878,79.6432,194.983
-516.948,79.6501,194.985
-517.017,79.6572,194.987
-517.087,79.6643,194.99
-517.156,79.6716,194.992
-517.225,79.6789,194.994
-517.294,79.6864,194.997
-517.364,79.6939,194.999
-517.433,79.7016,195.001
-517.502,79.7093,195.004
-517.571,79.7172,195.006
-517.64,79.7251,195.008
-517.709,79.7331,195.01
-517.778,79.7413,195.013
-517.847,79.7496,195.015
-517.916,79.7579,195.017
-517.984,79.7664,195.019
-518.053,79.775,195.021
-518.122,79.7837,195.024
-518.191,79.7924,195.026
-518.259,79.8013,195.028
-518.328,79.8103,195.03
-518.396,79.8194,195.032
-518.465,79.8286,195.035
-518.533,79.838,195.037
-518.602,79.8474,195.039
-518.67,79.8569,195.041
-518.738,79.8666,195.043
-518.807,79.8764,195.046
-518.875,79.8863,195.048
-518.943,79.8963,195.05
-519.011,79.9064,195.052
-519.079,79.9166,195.055
-519.147,79.9269,195.057
-519.215,79.9374,195.059
-519.283,79.9479,195.061
-519.351,79.9586,195.063
-519.419,79.9694,195.066
-519.487,79.9802,195.068
-519.554,79.9912,195.07
-519.622,80.0023,195.072
-519.69,80.0135,195.074
-519.757,80.0248,195.077
-519.825,80.0361,195.079
-519.892,80.0476,195.081
-519.96,80.0592,195.083
-520.027,80.0709,195.085
-520.095,80.0827,195.087
-520.162,80.0946,195.089
-520.229,80.1066,195.092
-520.297,80.1187,195.094
-520.364,80.1309,195.096
-520.431,80.1432,195.098
-520.498,80.1555,195.1
-520.565,80.168,195.102
-520.632,80.1806,195.104
-520.699,80.1933,195.106
-520.766,80.2061,195.108
-520.833,80.2189,195.11
-520.9,80.2319,195.112
-520.966,80.245,195.114
-521.033,80.2582,195.115
-521.1,80.2716,195.117
-521.166,80.285,195.119
-521.233,80.2986,195.121
-521.299,80.3123,195.123
-521.366,80.326,195.125
-521.432,80.34,195.127
-521.499,80.354,195.129
-521.565,80.3681,195.131
-521.631,80.3823,195.132
-521.698,80.3967,195.134
-521.764,80.4111,195.136
-521.83,80.4257,195.138
-521.896,80.4403,195.14
-521.962,80.4551,195.142
-522.028,80.47,195.144
-522.094,80.485,195.146
-522.161,80.5001,195.147
-522.227,80.5153,195.149
-522.292,80.5306,195.151
-522.358,80.5461,195.153
-522.424,80.5616,195.155
-522.49,80.5773,195.157
-522.556,80.5931,195.158
-522.622,80.609,195.16
-522.687,80.625,195.162
-522.753,80.6411,195.164
-522.819,80.6574,195.166
-522.884,80.6737,195.168
-522.95,80.6902,195.169
-523.015,80.7067,195.171
-523.081,80.7234,195.173
-523.146,80.7402,195.175
-523.212,80.7571,195.177
-523.277,80.7741,195.178
-523.343,80.7912,195.18
-523.408,80.8084,195.182
-523.473,80.8258,195.184
-523.538,80.8432,195.185
-523.604,80.8607,195.187
-523.669,80.8784,195.189
-523.734,80.8961,195.191
-523.799,80.914,195.192
-523.864,80.932,195.194
-523.929,80.9501,195.196
-523.994,80.9682,195.197
-524.059,80.9865,195.199
-524.124,81.0049,195.2
-524.189,81.0234,195.202
-524.254,81.042,195.204
-524.319,81.0608,195.205
-524.384,81.0796,195.207
-524.449,81.0985,195.209
-524.514,81.1176,195.21
-524.578,81.1368,195.212
-524.643,81.1561,195.213
-524.708,81.1755,195.215
-524.773,81.195,195.217
-524.837,81.2146,195.218
-524.902,81.2343,195.22
-524.967,81.2542,195.221
-525.031,81.2741,195.223
-525.096,81.2942,195.224
-525.16,81.3144,195.226
-525.225,81.3347,195.228
-525.289,81.3552,195.229
-525.354,81.3757,195.231
-525.418,81.3964,195.232
-525.483,81.4172,195.234
-525.547,81.4381,195.236
-525.612,81.4591,195.237
-525.676,81.4802,195.239
-525.74,81.5014,195.24
-525.805,81.5227,195.242
-525.869,81.5442,195.244
-525.933,81.5658,195.245
-525.997,81.5874,195.247
-526.062,81.6092,195.248
-526.126,81.6311,195.25
-526.19,81.6532,195.252
-526.254,81.6753,195.253
-526.318,81.6975,195.255
-526.382,81.7199,195.256
-526.446,81.7423,195.258
-526.51,81.7649,195.26
-526.574,81.7875,195.261
-526.638,81.8103,195.263
-526.702,81.8332,195.264
-526.766,81.8562,195.266
-526.83,81.8793,195.268
-526.894,81.9025,195.269
-526.958,81.9258,195.271
-527.022,81.9493,195.272
-527.086,81.9728,195.274
-527.15,81.9964,195.275
-527.214,82.0202,195.277
-527.277,82.044,195.279
-527.341,82.068,195.28
-527.405,82.092,195.282
-527.469,82.1162,195.283
-527.533,82.1405,195.285
-527.596,82.1648,195.286
-527.66,82.1893,195.288
-527.724,82.2139,195.29
-527.787,82.2386,195.291
-527.851,82.2634,195.293
-527.915,82.2882,195.294
-527.978,82.3132,195.296
-528.042,82.3383,195.297
-528.106,82.3635,195.299
-528.169,82.3888,195.301
-528.233,82.4142,195.302
